"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;6.87;15.08;0.32;59.16;86.2;35.42;1.51;46.12;5.52;18.2;24.04;3.03
0;6.49;11.08;2.27;71.4;92.9;42.37;1.13;293.3;6.76;5.06;16.66;2.14
0;15.17;23.31;3.19;64.72;99;33.83;2.03;159.7;7.82;180.7;23.9;4.09
1.99;9.4;17.4;1.54;78;96.2;45.85;0.59;199.8;3.08;231.4;10.32;1.75
3.42;8.12;12.99;4.97;78.9;92.1;52.4;1.98;256.1;7.76;289.6;13.64;2.15
59.09;9.67;11.76;7.14;84.1;91.4;72.6;4.42;171.8;10.92;154.2;3.42;1.36
0;13.81;20.96;3.52;52.36;92.3;30.74;1.99;47.8;7.02;18.17;24.28;3.94
0;5.68;12.4;-1.95;66.25;95.9;35.11;1.13;66.25;5.47;6;20.47;2.46
0;8.78;14.64;3.19;72.6;95.1;43.82;1.31;305.7;5.95;330.8;17.28;2.44
0;10.38;16.69;2.73;68.37;97.8;43.55;1.88;178.5;6.95;201.2;16.08;2.65
0;6.46;14.6;-2.52;60.63;94.4;23.27;1.1;344.6;7.1;35.72;25.43;3.31
0;10.45;14.87;4.98;64.87;90.4;43.07;2.21;311.1;6.81;292.1;17.54;2.99
0;11.27;17.89;5.73;74.7;96.9;42.46;1.02;191.7;5.78;161.5;22.86;3.35
3.8;7.84;11.88;2.05;78;97.8;51.53;1.64;226;6.53;265.7;18;2.5
0;15.63;23.24;5.86;61.94;99.2;25.35;1.79;202.5;7.15;210.4;27.6;4.83
0;13.26;23.77;0.77;59.85;97.7;22.26;0.92;197.6;4.87;231;28.68;4.38
7;8.21;13.55;3.79;76.1;94.8;42.07;1.59;255.8;5.24;276.3;16.38;2.59
0;9.71;19.37;-0.89;64.37;97.8;30.52;0.89;203.4;4.96;293.2;30;3.99
0;11.34;17.63;4.2;54.41;94.2;25.96;1.55;59.11;6.9;72.2;29.87;4.28
0;13.97;20.89;9.05;73.4;94.2;39.31;0.93;297.4;4.66;288.8;22.04;3.56
7.8;12.6;17.73;7.33;81.7;95.9;50.01;1.43;175.1;5.65;193.1;15.76;2.76
1;7.72;12.8;0.43;76.9;97.2;56.69;2.12;175.9;7.18;205.7;19.96;2.65
0;9.15;15.75;2.79;66.88;92.7;37.54;1.01;14.06;5.03;334.8;23.4;3.23
0;13.85;23.18;4.11;67.47;96.9;28.29;0.72;305.7;4.05;13.95;24.12;3.79
1.83;14.56;19.44;10.77;87.3;98.5;61.38;0.61;159.6;4.58;232.8;6.21;1.51
0;10.75;16.74;4.64;45.56;67.07;27.65;2.28;48.31;6.92;76.9;26.83;4.34
0;8.96;18.72;-1.69;66.58;97.3;30.28;0.78;193.1;4.44;341.3;25.06;3.43
0;8.15;15.49;1.82;72.2;100;35.43;0.79;282.9;4.69;35.14;21.11;2.88
0;23.28;33.23;14.47;48.81;74.5;13.67;1.29;355.8;5.06;46.75;29.26;6.37
0;22.53;31.58;12.27;56.53;96.9;22.79;0.91;214.4;5.39;222.6;28.02;5.51
0.2;18.18;25.52;11.28;70;96.7;27.43;1.11;268.9;5.17;197.7;19.83;4.08
0;20.21;28.72;10.48;69.29;98.6;30.84;0.65;12.29;3.53;267.8;30.12;5.27
0;19.89;28.78;9.94;47.26;76.4;25.67;1.13;34.01;5.58;67.75;30.2;5.66
0;16.59;25.97;6.8;38.35;72.1;17.43;1.21;48.92;5.44;42.89;31.6;5.54
0;13.9;22.04;4.46;67.6;98;37.23;0.98;351.9;5.37;354.4;31.59;4.78
0.4;14.42;19.64;10.88;78.5;94.8;55.27;1.26;293.5;6.31;0.1;18;3.17
0;21.34;31.87;8.41;35.03;77.9;9.99;0.92;338.6;5.28;317.7;32.63;6
0;22.9;31.2;12.66;55.46;91.9;24.59;0.92;316.9;4.62;335.5;27.47;5.44
0;15.02;21.74;8.98;45.46;67.8;22.5;2.89;52.86;8.65;45.08;31.81;6.06
0;23.87;32.52;13.32;51.32;91.1;22.35;1.17;189.2;6.47;191.2;27.07;5.77
0;15.37;21.81;8.07;47.48;72.8;27.7;2.16;41.56;8.61;23.33;30.67;5.47
0;15.74;23.05;8.32;54.97;84.2;27.3;1.52;29.16;6.37;15.18;30.08;5.2
0;19.21;27.47;10.24;64.57;93.2;33.24;0.94;288.9;5.26;248.7;29.03;5.19
0;15.41;24.5;4.97;66.36;97.4;31;0.73;19.85;4.51;79.9;29.95;4.75
0;21.18;30.24;10.83;61.98;94.4;25.46;1.01;204.5;6.64;192.3;24.15;4.96
0;14.05;19.24;9.98;79.5;98.4;53.24;1.06;318.9;4.14;311.9;17.72;3.06
0;25.6;36.37;14.8;45.85;81.6;15.07;0.73;205.2;3.71;226.5;28.9;5.89
0;19.63;27.44;11.08;44.47;71.6;18.17;1.28;341.3;5.03;0.1;28.67;5.59
0;15.77;22.7;8.26;65.62;95.7;37.55;1.17;245.4;5.23;302.3;19.91;3.76
0;21.94;31.73;10.41;49.3;97.5;13.61;1.09;311.4;5.87;354.5;31.16;6.1
0;21.78;31.25;8.33;43.45;92;13.81;1.06;42.95;5.26;348.1;31.67;6.05
0;22.8;30.45;13.02;48.81;87.8;17.97;1.65;193.5;6.85;141.6;30.97;6.51
0;17.17;22.31;10.55;67.16;93;40.98;1.51;300;6.2;0;27.91;4.8
0;21.14;30.8;11.15;53.11;93.3;11.53;1.04;253.4;4.56;306.8;30.35;5.88
0;23.37;32.01;16.77;62.02;90.6;21.99;1.39;272.9;5.88;212.3;27.4;6.06
0;24.15;32.66;16.29;57.33;89.5;27.03;1.17;172.5;8.15;186.8;27.39;5.87
0;22.13;32.06;13.2;48.72;78.9;23.74;1;157.9;4.41;350.2;22.92;5.06
0;16.29;24.57;7.47;48.87;87.9;18.99;1.18;21.85;5.6;32.8;31.97;5.42
1.01;22.04;32.19;11.63;47.7;81.5;18.79;0.68;135.2;8.7;200.4;22.12;4.59
0.81;16.73;21.29;11.16;67.35;93.2;41.17;1.36;283.8;6.95;324.2;26.96;4.57
0;21.04;27.4;12.42;57.69;93.4;25.66;1.35;221.8;6.97;185.7;20.21;4.54
0;20.28;30.1;11.76;68.64;98.6;27.17;0.73;269.6;4.84;256.4;27.23;5.08
0;15.94;23.58;5.96;48.28;84.1;26.51;1.55;47.61;6.94;34.86;30.03;5.26
0;23.15;30.03;15.81;55.28;89.7;27.27;1.65;198.5;6.68;236.3;24.12;5.42
0;19.12;27.77;11.89;40.05;71.5;13.74;1.45;23.48;6.07;38.59;27;5.51
0;25.99;39.54;12.56;43.23;83.2;10.45;0.6;286.9;4.19;4;26.78;5.37
0;25.37;34.06;13.95;46.18;86.9;13.94;1.42;196.7;7;197.8;27.88;6.21
0;20.8;28.64;11.28;48.5;87.9;18.1;1.39;20.13;5.95;15.8;28.81;5.62
0;23.74;32.32;13.82;51.65;84.1;26.88;0.85;289.1;4.24;15.32;29.13;5.57
0;20.32;28.19;12.69;59.61;95;30.11;1.13;290.2;6.57;83.4;29.68;5.4
0;19.84;27.39;11.82;54.71;88.6;16.03;1.32;312.2;4.95;353.7;29.46;5.52
3.4;17.42;23.72;12.63;69.29;93.5;33.8;1.42;261.2;7.04;261.8;18.46;3.83
0;23.89;32.26;13.92;48.43;82.1;19.25;1.37;214.4;6.76;164.4;27.55;5.91
9.55;21.29;28.9;12.87;57.78;93.2;26.91;1.28;251.8;8.04;186.7;19.83;4.46
0;19.9;29.04;9.18;58.04;94.4;13.06;1;276.2;5.02;310.8;30.16;5.4
0;23.8;32.47;11.96;43.07;84;18;1.87;202.7;8.03;175.4;27.96;6.44
0;18.84;25.75;12.02;68.24;95.6;32.98;1.26;286.1;6.66;347.9;24.69;4.62
0;21.08;30.03;14.05;64.14;94.6;26.9;0.98;63.96;3.74;8.81;26.67;5.14
0;22.62;32.4;12.88;59.27;95.9;25.32;0.63;268.6;5.96;156.3;26.81;5.01
0;19.25;28.06;9.71;55.9;93;21.9;0.77;269;4.49;264.4;24.72;4.5
0;23.98;36.15;12.35;56.07;98.6;16.35;0.69;183.8;3.74;187.4;27.45;5.42
0;20.77;28.23;13.01;48.26;83.6;28.08;1.68;42.22;5.89;67.23;23.28;4.8
2;22.55;30.58;14.08;47.6;82.5;21.72;1.4;45.87;5.82;41.88;19.7;4.54
0;19.09;25.83;13.62;73.2;99.2;41.23;0.79;284.8;4.29;332.7;17.87;3.26
0;17.68;27.37;10.61;71.5;99.9;26.01;1.11;251.3;5.65;220.9;21.54;4
0;19.37;30.51;9.47;56.32;96.6;18.63;0.59;239.1;3.55;28.17;24.49;4.04
0;22.5;35.67;9.14;41.44;89.6;6.7;0.83;183.7;4.75;188.7;25.36;4.78
0.6;18.49;30;7.94;56.58;90.5;16.23;0.64;142.6;4.27;25.25;25.25;4.1
0;19.07;28.39;9.35;61.65;95.5;23.47;0.87;174.4;4.39;162;23.29;4.07
0;21.38;28.45;14.24;54.72;76.8;34.59;0.9;299.1;4.98;284.3;19.01;3.75
15.2;19.78;27.07;14.25;75.6;97;44.98;1.54;107;7.03;9.09;17.4;3.66
12.34;16.71;19.38;13.79;82.2;94.2;65.25;2.09;155.6;7.99;146.7;6.32;1.84
0;18.55;25.29;10.64;38.36;66.02;16.55;2.09;46.74;7.63;25.66;24.73;5.14
0;21.23;30.41;13.01;39.55;73.9;16.35;1.24;38.65;6.35;13.59;24.28;4.87
0;23.36;34.9;13.14;52.48;92.6;16.48;0.37;237.1;3.57;272.9;24.38;4.07
0;19.67;29.05;11.89;69.55;97.3;26.38;0.54;260.4;4.11;264;19.45;3.44
0;23;32.9;15.58;52.33;74.6;21.6;0.59;238.6;1.2;234.7;23.07;4.17
0;19.46;26.81;11.1;51.24;88.5;23.94;1.39;36.4;5.85;23.41;23.86;4.49
0;23.69;34.92;13.87;51.26;75.1;21.1;0.6;180.9;3.46;160.6;22.18;4.19
0;17.22;24.89;10.39;74.7;99.2;48.94;1.06;189.3;4.91;233.1;18;2.8
5;15.4;18.29;13.08;92.2;100;78.1;0.54;168.1;3.39;198.5;3.61;0.95
15;14.62;16.75;13.21;83.7;95.8;65;2.01;186.6;7.41;209.3;7.32;1.64
0;16.27;30.58;5.06;57.15;95.1;12.87;0.62;202;4.85;224.1;19.05;2.88
0;16.88;28.97;4.18;48.73;87.1;14.81;0.89;340.4;6.12;44.31;19.79;3.22
0;15.65;22.16;9.87;81.3;97.8;53.91;0.96;168.9;4.84;188.9;15.29;2.33
23;15.91;19.04;13.43;89.6;97.6;74.6;1.09;159.4;5.3;122.8;8.15;1.49
0;14.21;25.11;4.06;64.69;94.9;28.16;0.68;311.6;4.33;344.7;18.57;2.59
0;17.07;25.58;10.34;71;98.3;30.71;0.73;306.8;4.34;343.2;15.43;2.54
0;13.76;24.96;5.04;65.16;97.7;22.22;0.6;231.5;4.06;306.5;19.54;2.6
0;17.22;27.21;7.4;63.53;95.2;26.91;1.2;196.3;6.98;184.7;19.26;3.33
0;13.2;24.3;3.45;68;96.6;24;0.45;193.7;2.76;0.38;19.7;2.38
1.41;18.44;20.43;17.02;82.1;93;74.1;2.87;177.2;8.12;189.6;7.39;1.83
0;16.59;26.27;8.26;77.1;99.3;38.11;0.38;43.94;3.5;90.6;19.13;2.54
0;13.97;24.63;4.38;64.27;96.9;27.57;0.64;234.5;4.36;22.57;17.43;2.49
0;14.48;23.58;7.41;71.8;95.2;38.32;0.59;267;3.79;335.7;16.05;2.29
0;17.75;27.85;9.18;60.06;90;28.68;0.81;62.16;4.52;2.25;17.07;2.88
0;17.04;23.51;9.12;45.57;85.5;27.04;2;60.27;7.35;75.9;19.54;3.64
0;12.31;16.27;8.2;67.03;100;44.4;1.64;49.39;5.97;18.48;11.49;1.62
0.2;12.62;18.68;8.73;91;100;69.22;0.43;185;3.02;321.6;6.6;0.94
0;8.27;12.74;1.91;83;98.3;57.64;1.12;295.1;6.03;329;9.1;1.1
0.2;6.27;15.74;0.91;87;100;41.86;0.4;180.6;3;279.1;11.56;0.99
0;13.33;15.42;10.01;85.6;92.6;76.5;2.15;187.2;6.7;177.7;6.54;1.16
0;13.1;19.88;8.87;92;99.4;59.82;0.27;185.5;1.98;354.5;8.46;1.02
0;6.85;15.88;-1.57;69.84;95.6;33.54;0.67;74.3;3.58;133.2;14.5;1.25
10.6;4.59;10.26;-0.49;86.4;98.8;57.25;0.81;191.7;5.41;207.1;10.13;0.93
0.2;16.47;23.52;10.28;82.4;98.5;57.14;1.06;274.5;6.32;329.7;7.88;1.48
0;10.99;15.88;5.36;77;96.7;57.93;1.68;311.3;8.06;332.6;11.67;1.45
