precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;14.50;19.20;10.20;77.00;95.00;57.00;4.10;225.00;10.90;166.00;21.10;3.30
0.00;14.90;20.10;9.60;81.00;98.00;57.00;3.20;154.00;9.80;176.00;20.80;3.20
0.80;15.60;19.50;11.20;84.00;97.00;65.00;3.00;133.00;10.70;58.00;17.00;2.60
0.10;15.60;20.80;11.00;78.00;96.00;51.00;2.60;8.00;9.40;73.00;17.70;2.90
0.10;16.90;23.80;10.10;65.00;98.00;36.00;4.40;237.00;14.10;200.00;24.40;4.60
0.00;16.40;21.80;11.00;70.00;91.00;37.00;3.70;134.00;10.10;186.00;23.90;4.20
0.00;16.00;21.40;11.00;76.00;95.00;45.00;2.40;67.00;6.70;163.00;15.30;2.80
0.00;16.00;19.40;11.30;70.00;97.00;35.00;2.80;105.00;8.90;168.00;24.90;4.00
0.00;15.10;20.30;10.90;74.00;90.00;45.00;2.50;87.00;8.20;152.00;24.20;3.70
0.00;15.80;20.80;9.50;74.00;96.00;32.00;4.30;226.00;11.90;188.00;26.10;4.00
7.00;18.90;25.80;13.00;48.00;95.00;14.00;4.60;51.00;12.50;324.00;21.60;4.10
1.50;14.90;17.50;12.60;80.00;94.00;64.00;2.30;64.00;6.90;95.00;16.20;2.50
9.60;15.20;18.10;13.40;86.00;97.00;70.00;2.90;57.00;8.80;118.00;11.00;1.80
0.00;16.60;22.40;12.00;72.00;96.00;38.00;3.70;314.00;12.00;185.00;24.40;3.90
0.00;16.60;20.00;12.20;76.00;97.00;55.00;3.70;236.00;9.40;188.00;24.40;3.80
1.00;16.40;20.70;12.30;78.00;88.00;47.00;2.60;321.00;9.80;150.00;19.60;3.20
0.00;16.30;20.10;12.80;46.00;84.00;25.00;6.90;318.00;25.20;327.00;27.00;4.80
0.00;17.40;19.30;14.10;55.00;83.00;34.00;3.50;206.00;10.20;196.00;17.40;3.00
0.00;17.30;22.00;13.40;37.00;62.00;22.00;5.00;321.00;14.10;312.00;26.10;4.80
0.00;18.30;23.30;14.70;45.00;73.00;29.00;4.10;294.00;14.20;299.00;20.80;4.10
0.00;17.90;22.70;14.90;62.00;91.00;36.00;4.40;228.00;10.70;182.00;27.00;4.20
0.00;19.40;24.50;14.90;55.00;91.00;32.00;3.80;325.00;11.70;326.00;21.90;4.50
0.00;18.10;22.30;13.40;65.00;95.00;39.00;4.80;187.00;17.70;325.00;26.20;4.20
0.00;17.80;21.30;14.70;40.00;50.00;31.00;8.80;320.00;18.30;331.00;27.10;5.10
