"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;27.88;31.52;24.36;67.79;87.7;28.49;0.93;136.1;5.64;104;26.71;5.62
0;27.6;31.98;23.23;76.9;90.3;54.51;1.1;167;4.88;200.3;17.39;4.11
0;26.14;32.5;19.21;63.75;87.2;33.77;1.37;140.1;5.85;185.5;28.25;6.03
0;24.98;30.48;19.57;62.85;84.7;31.39;0.6;106.1;5.12;147.3;22.33;4.18
0;25.31;29.76;20.99;72.1;82.4;52.82;0.85;139.1;5.08;168.4;22.2;4.32
0;24.58;28.96;21.53;60.33;75.5;36.13;0.65;92.5;4.62;207.3;20.22;3.94
0.2;25.96;29.42;21.46;57.19;71.2;40.2;1.09;132.8;6;181.1;22.35;4.6
3.4;23.7;27.27;20.46;77.5;97.5;56.86;0.97;158.7;4.76;172.8;19.15;3.68
0;25.5;30.29;21.28;76.5;89.3;52.49;0.92;208.6;4.75;165.1;22.27;4.39
0;26.55;29.96;24.02;80.7;91.6;66.69;1.06;182.1;5.55;210.3;19.3;3.99
0;26;31.37;21.62;73.5;89.3;47.09;0.84;84.3;5.33;102.2;22.59;4.5
0;23.69;27.88;19.14;78.5;91.9;52.91;0.67;71.3;4.73;48.26;21.43;3.93
0;26.6;30.37;23.23;69.98;79.7;51.4;1.92;93.2;6.83;127.6;23.32;5.19
0;11.54;17.22;8.11;80.3;88.8;54.88;0.48;285.4;3.04;181.1;6.96;0.88
5.2;2.41;7.12;-1.16;80.1;96.4;55.86;0.35;17.42;1.96;36.04;2.33;0.55
2;4.74;10.66;-0.2;67.74;92.8;34.91;0.4;5.96;3.49;303.1;7.5;0.7
0;12.15;18.5;7.38;57.94;86.4;29.3;0.91;257.8;5.04;164.5;11.61;1.33
0;11.44;16.76;7.05;77.5;91.3;53.93;0.58;26.68;3.24;90.4;9.34;0.93
0;8.6;19.01;0.83;76.2;96.1;28.03;0.8;312.5;3.82;175.8;11.94;1.26
0;13.93;22.34;7.14;54.54;73.6;32.84;0.83;251.1;4.48;264.5;10.96;1.44
3.8;12.78;19.61;7.07;68.76;98;35.83;1.02;303.9;8.93;337.1;11.49;1.38
0.6;18.66;21.77;10.92;78.1;89.8;71.3;1.34;45.09;6.39;54.61;6.53;1.55
0;21.1;25.8;16.77;79.6;91.8;58.05;0.65;190.4;4.66;129.2;16.66;2.61
0.2;19.44;24.8;15.3;58.34;88;29.29;0.93;233.4;5.58;178.6;13.24;2.57
0;19.29;25.59;14.16;70.3;84.6;41.78;0.7;7.49;4.28;167.5;18.21;2.73
0;22.11;28.76;17.25;73.3;97.3;38.04;0.71;256.6;3.99;143;13.06;2.5
0;22.62;29.56;15.19;60.82;90.1;34.64;0.77;280.3;5.06;211.7;13;2.61
0;19.87;23.95;14.85;81.9;97.6;60.54;1.27;224.4;6.22;214.6;17.54;2.73
0;20.17;25.03;16;80.4;92.4;62.06;0.72;203.2;5.18;161.3;17.56;2.65
0;19.89;24.49;15.66;81.5;94.3;59.71;1.03;14.71;4.32;174;16.56;2.63
0.2;9.23;18.09;2.19;83.7;97.8;56.62;0.45;323.1;3.43;156.5;12.71;1.12
0;15.78;22.12;11.48;38.34;61;17.84;1.16;246.5;6.73;185.2;12.24;2.24
0;16.18;20.92;11.6;36.75;55.57;25.88;0.86;256.6;8.51;221.5;11.86;1.8
