"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0.2;8.05;19.89;-1.44;77.5;98.6;36.9;1.55;78.3;8.08;205.6;17.99;2.81
0.59;7.29;12.17;0.76;70.7;96.4;46.08;4.98;282.3;10.35;271.1;15.04;2.56
0;6.38;16.82;-3.91;58.64;88.4;24.13;1.43;148.2;6.84;42.63;20.3;2.67
0;9.65;16.55;2.64;47.87;80.9;21.39;2.73;132.8;6.74;123.8;19.7;3.41
0;7.19;14.03;1.77;62.4;87.1;29.35;2.21;157.9;5.66;117;17.07;2.66
0;5.3;14.62;-3.38;68.85;94.4;34.5;1.22;225.6;5.15;344.2;18.52;2.25
0;7.08;18.42;-2.64;67.24;93.9;30.28;1.26;169.5;4.68;24.58;20.72;2.73
0;9.46;20.23;0.16;66.12;93.2;30.15;1.6;243.5;5.29;308.6;21.07;3.15
0;10.11;19.69;1.3;66.8;94.6;31.22;1.74;353.2;5.77;37.04;20.09;3.13
0.98;11.37;17.63;5.1;69.72;93.9;40.25;3.32;46.11;10.25;17.18;25.42;4.24
0.59;10.92;19.76;2.1;72;96.3;34.96;1.81;217.2;6.52;324;16.81;2.94
0.2;11.5;18.23;5.1;67.27;96.6;22.66;3.16;236.9;9.31;263.6;16.63;3.61
0;3.47;10.35;-2.04;67.11;91.6;33.51;2.89;267.6;7.58;264.3;21.41;2.66
0;3.92;12.1;-2.64;69.36;91.8;35.78;5.25;306.1;10.36;263.7;15.93;2.98
0.39;5.5;11.44;-1.98;74.3;94.1;35.79;4.47;246.8;10.81;305.9;7.99;2.43
0.78;4.43;11.04;-0.51;77.7;91.2;52.24;7.4;278;15.45;273.9;8.24;2.29
0;3.56;10.29;-5.58;70.2;94;45.02;1.56;204.6;6.71;285.7;16.16;2
0;7.75;11.44;1.16;60.85;83;49.5;3.52;142.7;9.85;164.8;9.05;2.14
2.74;7.75;10.64;5.63;72.5;95.3;58.13;3.4;134.7;10.3;133.7;6.43;1.64
0;8.84;14.16;5.3;71.2;96.7;41.46;2.38;204.9;8.08;172.5;15.92;2.6
0;9.51;14.1;4.83;74;95.3;57.91;3.86;169.7;10.12;200.1;14.67;2.41
0;10.94;14.44;7.77;66.02;84.8;46.48;4.55;168.2;11.56;190.7;8.23;2.69
1.57;8.75;12.36;5.1;81.1;95;57.93;2.09;240;9.65;259.1;9.1;1.75
1.18;7.01;12.83;2.89;82.1;98;53.71;3.54;276.5;8.92;284.7;16.82;2.44
0.59;7.36;12.16;0.9;83.3;95.9;56.51;3.92;256.6;8.31;271.9;14.09;2.23
1.57;12.17;19.83;6.97;85.4;98.4;55.42;3.37;266.1;7.46;269.7;16.81;3.08
0;13.38;22.3;5.57;73.5;99.3;39.77;1.87;219.2;6.36;267.6;24.32;3.92
0;13.14;22.97;3.23;68.34;97.9;31.82;2.29;225.4;9.01;302.8;22.67;4.21
0.2;12.7;22.22;3.57;69.56;97.8;30.41;1.31;256.3;4.83;328.1;25;3.85
0;16.23;25.83;7.7;54.33;86.1;24.06;3;177.3;9.31;206;19.97;5.15
0;13.68;24.55;1.9;63.32;98.5;22.25;1.68;278.6;10.36;232;23.7;4.32
0;13.44;22.36;4.43;67.24;96.3;27.67;2.06;337.6;6.47;36.55;25.65;4.41
0;10.08;18.16;1.63;78.4;99;48.2;1.27;350.7;5.5;21.07;25.08;3.33
0.2;13.56;23.82;2.3;65.25;99.8;25.33;1.46;102.6;7.36;163.5;25.51;4.25
0;14.68;23.44;4.24;62.45;96.6;29.41;2.37;182.1;8.47;153.7;23.17;4.49
0.98;14.77;21.96;7.43;70.6;95.7;36.5;1.82;173.8;7.16;178.7;21.82;3.88
0;15.34;24.82;6.1;61.22;93.7;26.06;1.63;238.3;5.76;331.7;26.53;4.66
0;15.86;25.56;4.76;60.74;95.4;23.32;1.46;202.6;5.82;25.91;26.33;4.65
0;15.23;25.55;4.24;57.65;93.5;24.79;1.5;250.1;7.33;16.42;26.65;4.69
9.6;13.55;21.36;7.9;81.9;96.4;53.81;3.01;269.6;8.53;241.9;18.13;3.46
0;10.41;15.9;7.1;70.9;93.6;40.45;3.46;266.7;9.59;262;18.57;3.39
0.59;10.33;15.97;5.03;75.3;93.2;42.67;2.18;268.5;6.42;301.9;15.99;2.89
0.2;10.5;16.3;5.03;68.37;93.5;43;3.01;260.4;7.37;287.8;19.37;3.34
0.78;11.76;17.71;7.56;73.1;94.2;44.87;2.98;247.9;8.41;268.1;16.49;3.24
2.35;9.15;15.3;3.36;79.1;98.4;38.78;3.85;263.5;10.79;264.8;17.96;3.32
0.39;7.51;14.63;1.63;74.5;95.6;43.93;4.18;269.1;9.26;293.1;23.07;3.45
0;11.27;20.03;1.97;55.21;96.8;20.72;2.79;29.66;7.4;42.05;30.45;5.18
1.57;11.05;18.7;5.77;83.6;94.7;56.63;4.83;250.7;11.87;269.6;18.22;3.37
0;9.86;17.29;2.1;70.7;96.6;38.11;3.84;277.8;8.29;292.9;26.21;4.15
0;12.76;20.9;6.5;69.01;95.1;35.16;3.34;266.9;7.73;307.9;27.44;4.83
0;12.72;20.76;5.57;69.09;97.1;34.96;2.4;276.9;6.72;318.6;25.9;4.41
0;12.46;19.29;6.44;71.3;98;39.24;1.94;275.9;5.6;303;20.78;3.61
0;13.86;21.7;6.3;64.48;95.1;27.94;1.96;290.5;6.71;316.7;27.93;4.73
0;11.62;19.36;3.1;61.67;97.4;29.81;2.5;56.23;8.09;52.21;28.25;4.56
0;11.43;22.29;0.23;54.75;95.9;12.97;1.25;290.3;4.82;325.6;29.64;4.64
0;10.45;20.03;0.23;61.79;95.1;25.87;2.15;40.33;7.3;41.86;29.3;4.65
0;16.04;27.22;3.24;43.91;76.6;15.24;1.98;211.7;7.7;211.6;27.74;5.77
0;17.79;26.17;9.37;47.7;84.8;18.78;2.96;237;9.21;286;25.92;6.08
0;16.53;25.23;9.9;59.36;83.3;28.8;1.23;259.5;3.8;143.8;21.26;4.21
0;17.22;25.75;8.97;59.19;89.6;29.4;1.82;280.9;6.13;283.1;27.09;5.19
0;17.94;27.76;7.98;59.23;95.9;25.19;1.34;290.5;5.8;19.17;29.06;5.34
0;18.55;27.09;9.17;55.32;90.9;24.66;2.31;269.8;6.6;282.7;26.2;5.67
0;16.1;24.09;7.51;57.74;90.9;18.11;2.02;281.4;5.97;297.4;27.12;5.29
0;14.65;24.49;3.57;50.8;89;19.18;2.41;296.9;8.94;273.7;30.26;5.8
0;12.83;24.83;-0.3;46.27;91.1;10.56;2.04;33.61;6.09;12.43;30.48;5.77
0;15.15;26.15;1.3;48.15;95.6;14.57;1.97;44.8;7.05;14.71;29.48;5.76
0.2;1.3;10.29;-3.77;87.5;98.7;57.52;0.99;187.9;2.94;58.31;8.34;0.58
0;15.24;25.96;3.03;40.1;88.4;11.63;2.74;38.16;8.89;41.57;30.76;6.5
0.2;12.79;24.03;-0.77;45.98;95.1;11.83;1.62;22.84;7.42;10.16;31.36;5.4
0;15.44;25.56;1.7;47.05;93.2;15.57;2.38;259.2;8.05;289.6;30.49;6.05
0;13.82;19.56;7.37;52.29;83;29.68;3.76;237.1;10.88;184.9;22.05;4.79
0;10.92;17.3;2.04;52.84;93.3;26.94;2.67;197.2;7.84;163.6;24.48;4.24
4.31;9.14;14.83;4.17;70.8;93.8;41.79;4.29;214.8;11.74;221.1;18.68;3.44
1.37;9.59;15.3;4.7;72.4;88.8;37.98;4.73;244.5;9.13;279.9;16.45;3.62
2.16;9.95;15.89;4.04;65.02;95.3;34.3;3.55;274.4;9.52;285.2;28.12;4.33
0;10.96;19.02;1.9;59.46;97.1;28.28;1.6;312.1;5.32;56.31;24.68;4.05
0;11.51;18.62;4.5;55.92;87.3;23.86;1.57;318.6;5.21;10.92;28.86;4.53
0;11.2;17.89;3.04;54.51;88.6;35.03;2.35;279.7;7.24;339.1;24.75;4.15
0.78;14.44;21.23;8.63;50.79;94.5;25.2;2.04;288;6.2;288.4;23.29;4.53
7.64;12.05;17.77;9.23;81.6;98.3;51.42;3.02;289.2;8.22;348.5;14.21;2.97
0;13.48;19.63;7.1;70.2;98.4;45.13;2.96;275.3;7.2;281.3;22.1;4.01
0;21.25;30.83;8.77;48.18;90.7;16.1;1.92;284.4;7.82;306.3;30.15;6.59
0;13.6;19.63;8.97;65.82;96;33.02;2.88;25.85;6.81;40.44;24.28;4.54
0;12.79;22.56;2.37;65.52;99;29.34;1.87;26.44;6.27;37.12;29.27;4.99
0;13.89;23.22;2.97;61.19;96.9;25.2;1.39;352.7;5.36;9.78;30.38;5.05
0;17.75;26.76;6.17;49.46;90.1;21.25;2.7;255.5;9.43;303.8;31.48;6.53
0;15.69;23.17;7.11;59.23;92.9;30.21;2.72;236.6;8.57;244.4;25.14;5.15
0;15.73;23.16;8.84;56.52;89.9;26.87;2.08;275.6;6.76;300.8;28.82;5.35
0;15.71;26.15;4.57;51.74;93.6;16.97;1.77;242.2;6.17;256.1;29.37;5.7
0.2;24.98;36.23;12.91;41.44;81.2;13.3;1.69;196;6.24;145.5;30.27;7.23
0;18.1;24.44;10.84;46.15;81.8;27.01;3.28;186.6;10.7;179.7;16.03;4.97
0;16.35;26.62;5.3;54.2;93.4;25.33;1.79;258.4;6.99;312.2;28.32;5.55
0;16.07;25.43;6.24;57.03;90.9;20.05;2.02;255.6;8.27;225.9;24.84;5.32
0;15.49;24.3;5.64;57;93.5;28.74;1.48;300.5;4.72;33.79;19.91;4.17
0;21.16;28.49;12.11;55.63;92.2;30.07;2.36;209.1;12.6;176.7;24.5;5.73
0;19.49;29.9;6.97;50.17;86.2;22.25;1.77;175.2;7.34;207.4;23.59;5.57
0;23.37;31.77;13.98;41.76;72.5;20.18;1.89;188.7;6.83;58.56;28.72;6.69
0;23.41;32.37;11.71;45.95;88.2;19.11;1.41;1.78;6.03;352.9;30.66;6.47
