"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;21.96;32.8;7.3;45.79;93.6;15.11;1.11;12.49;5.53;311.1;29.53;5.89
0;23.48;33.07;12.53;52.13;93.1;23.04;1.35;277.4;5.99;298.6;25.79;5.73
0;22.35;32.87;9.98;56.08;97;16.79;1.29;351.5;5.37;276.8;27.47;5.86
0;24.1;34.01;11.79;48.48;93.4;17.93;1.44;41.89;5.73;269.1;28.14;6.24
0;24.6;34.48;12.79;47.4;88.6;18.87;1.51;40.11;5.69;271.7;28.07;6.37
0;21.23;30.13;10.45;52.97;92.8;24.11;2.12;5.95;7.6;50.49;27.34;6.12
0;18.62;25.11;12.4;51.38;75.7;27.82;3.21;34.93;9.08;51.71;29.26;6.29
0;22.7;33.07;8.11;45.31;92.8;19.61;1.37;252.4;6.48;269.5;27.24;5.85
0;22.12;29.99;14.4;47.25;77.4;23.04;2.57;245.5;8.45;285.8;27.21;6.59
0;17.88;24.84;10.58;63.01;91;38.1;2.29;254.1;6.71;263.2;19.9;4.43
0;19.01;27.79;8.23;63.05;98.1;28.49;1.41;263.3;6.63;283.5;24.77;4.89
0;19.37;29.66;7.77;54.4;93;22.37;1.32;199.1;6.29;298.5;27.65;5.38
0;19.58;29.39;8.77;55.03;93.1;20.55;1.3;209.2;5.84;254.1;26.8;5.29
0;20.5;30.53;9.23;50.17;85.6;22.1;1.57;223.6;5.81;250.3;27.44;5.72
0;21.97;31.59;12.26;54.29;88.7;22.9;1.36;192.4;5.91;261.4;27.54;5.68
0;21.82;30.86;12.06;55.42;93.9;22.37;1.82;230.7;7.38;265.7;25.9;5.79
0;21.14;30;12.59;56.83;89.2;26.6;1.71;220.6;7.39;289;22.73;5.2
0;20.44;30.19;9.91;56.81;95.2;25.73;1.74;220.6;6.63;268.8;27.12;5.66
0;20.51;29.85;10.65;57.31;95.2;25.59;1.18;219.2;4.81;291.4;26.59;5.12
0;20.23;28.78;6.42;50.13;81.1;30.16;2.42;251.8;8.02;268.5;24.81;5.61
0;17.81;24.3;10.98;48.52;90;21.43;2.1;313.5;6.85;291.1;27.43;5.28
0;16.39;26.11;6.36;51.5;93;15.72;1.36;30.6;5.14;303.5;27.06;4.92
0;17.59;28.25;4.35;48.35;96.7;14.17;1.52;357.1;6.48;21.67;26.75;5.25
0;17.2;25.7;7.76;50.41;77.5;15.85;2.39;25.99;6.86;28.64;27.21;5.73
0;18.9;31.19;4.21;48.07;91.8;17.26;1.24;4.43;7.3;270.7;26.87;5.25
0;21.71;32.93;10.65;49.81;79;21.49;1.98;155.5;7.19;215.8;19.21;5.52
0;18.72;29.52;8.17;60.03;98.5;22.23;1.18;34.76;5.36;284.7;25.22;4.82
0;17.01;27.04;5.28;52.82;88.4;21.23;1.34;196;5.72;286.9;25.66;4.74
0;17.96;28.65;6.02;55.16;95;22.3;1.17;262.7;5.7;267.9;25.3;4.69
0;17.86;22.91;12.13;57.89;82.9;41.19;1.49;20.42;5.51;263.5;13.49;3.13
0;17.51;28.25;5.62;56.02;97.7;19.88;1.16;60.32;5.94;255;25.27;4.62
0;18.77;30.79;5.35;42.82;85.9;13.23;1.2;202.9;6.61;321.6;25.62;5
0;21.73;33.07;6.43;36.6;77.6;10.95;1.87;223.7;7.13;259.1;25.47;6.05
0;22.11;30.13;14;57;85.3;35.2;2.87;245;8.61;280;23.56;5.75
0;21.18;31.86;10.18;55.65;97.1;22.97;1.26;17.78;5.71;354.7;23.49;4.8
0;21.74;32.53;12.4;57.15;93.8;17.8;1.5;216.8;7.54;266.6;24.41;5.38
0;21.01;32.06;7.43;48.82;83.8;13.57;1.53;263.7;6.07;293.8;24.44;5.35
0;21.49;29.98;12.32;54.59;91.7;29.95;1.68;7.95;5.81;25.76;22.77;4.88
0;20.84;29.86;11.52;59.94;93.5;29.15;1.29;7.09;6.04;230.1;19.46;4.2
0;21.99;33.2;9.77;43.59;81.3;17.19;1.07;14.19;5.16;253.5;23.95;4.8
0;11.72;16.74;4.89;66.12;92.9;38.39;2.6;258;8.9;251.5;17.93;3.38
3.38;22.55;35.34;9.38;43.91;83.2;14.77;1.54;130.7;12.87;188;22.72;5.55
1;23.04;31.73;15.41;55.88;92.7;20.95;1.7;251.3;6.34;247;22.08;5.13
0;19.15;28.98;10.71;65.05;97.4;29.35;1.26;204;5.64;306.5;22.89;4.35
0;19.42;30.25;8.78;57.71;95.6;22.23;1.2;187.6;5.92;330.6;23.37;4.48
0;21.11;29.92;10.24;51.85;87.5;24.85;1.7;207.3;6.95;272.5;21.58;4.72
4.78;17.25;27.46;9.97;76.3;98.2;30.37;1.48;167;9.91;227.5;15.3;3.6
1.19;16.75;26.24;9.77;78.1;99.2;37.75;1.11;88.3;9.79;194.9;16.62;3.23
1.99;17.28;23.24;10.45;66.44;88.9;44.42;2.99;184.3;9.28;261.5;12.1;3.34
0;18.39;29.32;7.84;65.22;99;24.85;0.88;155.6;4.54;284.6;20.73;3.74
11.34;18.05;27.25;10.24;70.2;95.6;30.16;1.32;178;7.62;314.2;16.14;3.46
0;19.95;29.79;7.97;54.05;94.7;22.84;1.28;193.2;7.59;198.2;19.71;4.08
0;18.04;26.84;8.5;65.38;97.7;33.12;1.13;176.4;4.97;273.3;20.17;3.61
0;18.23;26.98;9.77;64.4;96.9;30.5;1.26;211.8;5.5;305;20.83;3.83
0;17.44;26.58;10.85;65.62;95.3;27.75;1.6;180.9;10.25;229.3;17.85;3.8
3.78;16.99;23.57;11.12;69.22;98.1;37.57;1.05;151.7;4.4;215.4;13.77;2.69
0;18.75;26.52;8.9;51.89;90.9;21.03;2.85;171.2;10.33;187.6;11.56;4.33
0;16.87;22.71;9.71;65.93;92.9;45.37;3.42;171.3;10.07;169.6;12.41;3.35
0;16.59;24.58;7.17;63.6;98.4;29.77;2.94;177.6;9.04;183.5;17.27;4.17
1.19;14.26;18.28;9.44;90.4;99.9;71.1;0.83;147.4;4.58;256.9;6.86;1.33
2.79;16.15;23.09;10.51;73.8;98.1;41.73;1.25;1.33;10;196;13.44;2.63
6.37;15.36;26.17;5.96;77.4;99.4;34.6;1.34;63.79;5.9;88.8;13.15;2.95
3.38;14.25;22.02;8.7;86.6;99.7;43.94;1.14;150;6.72;122.6;13.78;2.45
2.19;12.68;20.54;6.83;91.7;100;54.09;1.12;110.1;4.86;190.9;10.41;1.95
0;10.95;20.81;1.6;70.8;99.1;32.86;1.07;61.26;4.86;19.37;16.37;2.54
0;13.35;20.22;5.08;74.3;99.1;32.46;1.62;29.12;6.34;46;13.3;2.65
0;12.23;23.55;1.26;63.56;98.4;22.37;0.86;90.4;3.46;349.1;16.56;2.64
3.18;14.44;24.84;3.68;72.1;98.1;33.33;1.11;166.5;7.62;191.3;12.71;2.59
0;15.31;23.96;6.63;72.9;99.8;36.61;0.97;58.09;4.78;1.34;14.71;2.49
0;14.46;21.69;9.03;83.4;100;43.41;0.99;182.9;4.42;275.4;12.35;2.18
0;16.31;25.57;6.09;67.71;99.5;31.91;1.13;43.84;5.24;316.2;14.35;2.71
0;16.63;25.63;8.24;67.69;97.4;34.93;0.97;50.52;4.46;317.9;15.22;2.63
0;14.62;25.43;6.63;71.1;98.2;31.85;0.97;199.6;6.15;262.6;14.39;2.56
0;14.35;23.7;5.08;68.44;97.9;37.56;1.18;202.3;5.82;231.5;13.53;2.46
0;14.9;22.16;6.43;68.51;97.8;34.54;2.09;217.2;7.25;255.8;15.34;2.97
0;12.77;23.29;3.21;71.7;99;33.66;1.05;157.1;5.17;265.6;16.49;2.53
0;16.87;22.36;12.86;65.08;87.6;34.61;2.65;228.4;7.52;260.7;14.01;3.32
6.57;16.5;22.31;10.51;77.9;96.7;55.12;2.66;190.4;9.35;241.9;5.87;2.15
17.91;14.24;15.68;12.19;95;99.1;86;1.35;202.5;5.07;304.1;3.07;0.84
