precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;17.70;22.50;11.10;78.00;99.00;58.00;2.40;190.00;8.60;105.00;27.20;4.30
0.00;17.20;23.70;10.50;85.00;100.00;60.00;1.70;167.00;5.50;81.00;19.10;3.14
1.80;16.90;21.70;13.10;80.00;100.00;54.00;1.40;313.00;6.90;28.00;9.50;1.89
0.10;15.70;19.10;12.40;69.00;91.00;51.00;2.20;298.00;8.00;81.00;17.50;2.85
3.20;14.80;20.40;10.30;58.00;91.00;31.00;4.00;333.00;15.50;338.00;17.10;3.10
0.00;17.70;22.80;11.40;40.00;64.00;24.00;4.60;347.00;13.60;2.00;30.50;5.52
0.00;19.50;24.70;15.50;31.00;47.00;15.00;5.10;347.00;17.70;341.00;30.80;6.09
0.00;16.40;21.50;10.80;52.00;80.00;31.00;3.00;306.00;8.60;81.00;30.20;4.80
0.00;17.30;24.40;9.50;55.00;93.00;25.00;2.80;298.00;14.30;26.00;24.70;4.72
0.00;14.30;18.90;7.30;85.00;97.00;68.00;2.40;78.00;7.60;98.00;23.30;3.24
0.00;16.50;22.30;10.70;82.00;99.00;54.00;3.90;154.00;12.10;120.00;28.70;4.09
2.60;16.60;19.60;13.90;93.00;100.00;80.00;3.40;127.00;8.60;114.00;19.30;2.58
3.10;16.90;19.90;13.00;94.00;100.00;81.00;3.00;142.00;10.80;135.00;7.90;1.26
0.10;16.70;23.70;9.60;77.00;100.00;37.00;2.70;230.00;12.20;174.00;17.40;3.16
0.00;16.40;24.90;7.50;65.00;100.00;29.00;3.50;230.00;14.30;193.00;28.20;5.39
0.00;13.00;18.70;5.30;81.00;100.00;50.00;2.60;199.00;8.40;118.00;26.30;3.74
0.00;15.30;22.70;8.60;79.00;100.00;51.00;2.40;205.00;11.00;175.00;18.10;3.22
12.40;12.00;18.40;7.70;95.00;100.00;66.00;1.20;259.00;5.60;307.00;10.20;1.52
1.10;14.10;19.20;9.00;85.00;100.00;48.00;2.10;239.00;8.10;131.00;23.80;3.35
2.40;15.20;19.90;10.50;89.00;100.00;58.00;2.20;248.00;9.30;117.00;20.40;2.95
0.00;17.50;23.80;12.80;69.00;96.00;37.00;2.70;286.00;8.90;319.00;15.40;2.99
0.00;18.00;25.40;12.80;69.00;95.00;31.00;2.50;278.00;9.30;337.00;17.10;3.31
0.00;19.60;25.30;11.70;54.00;88.00;34.00;3.60;319.00;13.70;311.00;22.60;4.54
0.00;22.30;26.80;17.40;44.00;65.00;27.00;4.60;359.00;12.70;26.00;30.90;6.22
0.00;21.30;25.70;16.70;49.00;72.00;33.00;3.30;333.00;10.90;7.00;17.60;4.00
0.00;19.60;27.00;13.30;62.00;90.00;32.00;2.50;235.00;10.70;308.00;22.80;4.51
0.00;17.80;23.40;9.60;68.00;99.00;46.00;2.60;325.00;12.50;358.00;22.20;3.87
0.00;17.30;22.90;10.80;75.00;100.00;48.00;3.20;154.00;12.00;121.00;30.50;4.57
0.00;17.20;21.80;11.60;92.00;100.00;75.00;2.40;97.00;6.80;108.00;20.50;3.00
0.00;18.00;21.70;14.20;94.00;100.00;77.00;2.60;96.00;8.60;114.00;25.20;3.58
0.10;19.80;29.10;12.10;79.00;100.00;31.00;3.20;188.00;9.80;119.00;28.10;4.48
0.00;20.90;29.60;13.30;73.00;99.00;30.00;2.10;132.00;7.90;119.00;26.40;5.03
0.00;19.10;25.30;11.50;85.00;100.00;58.00;2.40;141.00;7.90;111.00;30.20;4.81
0.00;20.90;27.60;12.90;79.00;100.00;52.00;2.40;201.00;8.50;122.00;29.00;5.20
0.00;24.70;31.80;14.40;61.00;100.00;37.00;2.30;243.00;7.40;132.00;27.80;5.94
0.00;26.70;34.30;20.70;52.00;69.00;28.00;2.70;269.00;8.40;122.00;26.10;5.88
1.20;25.50;32.00;18.70;54.00;88.00;31.00;3.40;315.00;11.90;327.00;21.40;5.25
0.30;22.70;27.80;18.70;44.00;88.00;26.00;4.80;353.00;15.50;318.00;24.60;5.48
0.10;22.80;29.60;17.80;47.00;75.00;26.00;3.00;339.00;10.40;340.00;21.50;4.69
1.60;19.20;27.20;14.70;72.00;94.00;34.00;2.30;273.00;8.80;125.00;10.60;2.46
9.10;19.00;23.80;12.60;76.00;100.00;49.00;2.40;229.00;11.30;282.00;21.30;3.73
0.00;19.90;25.70;11.60;73.00;98.00;45.00;2.60;196.00;9.20;125.00;30.10;5.17
0.00;21.10;28.60;14.90;79.00;98.00;45.00;2.40;279.00;8.50;97.00;30.10;5.06
0.00;22.10;28.60;15.50;70.00;98.00;35.00;2.80;139.00;9.00;48.00;29.30;5.58
0.00;20.20;24.90;14.90;90.00;100.00;77.00;2.20;66.00;7.80;94.00;15.80;2.71
0.00;21.20;25.00;17.00;91.00;100.00;70.00;2.30;97.00;7.40;128.00;23.30;3.79
4.40;22.30;30.30;15.20;77.00;100.00;40.00;2.40;193.00;8.90;41.00;21.00;4.36
0.00;20.50;26.10;16.00;83.00;100.00;55.00;1.60;255.00;5.80;341.00;10.00;2.11
0.00;21.00;29.20;15.60;72.00;93.00;35.00;2.10;273.00;7.60;128.00;12.20;2.76
0.00;21.90;27.70;12.10;74.00;100.00;51.00;3.10;197.00;10.90;184.00;28.10;5.15
0.00;25.10;32.70;16.70;62.00;98.00;26.00;4.40;183.00;15.60;196.00;29.60;6.64
1.80;19.80;25.40;16.10;67.00;94.00;39.00;2.50;318.00;11.20;339.00;10.10;2.33
0.00;20.10;25.00;14.70;68.00;98.00;40.00;2.90;222.00;9.90;122.00;25.10;4.51
0.00;21.70;29.60;14.30;80.00;100.00;42.00;3.10;202.00;12.60;176.00;21.30;4.43
0.00;20.70;24.60;16.30;90.00;100.00;77.00;3.10;72.00;8.00;97.00;25.00;3.88
0.00;21.00;27.00;13.80;75.00;100.00;47.00;3.10;9.00;8.30;27.00;25.10;4.75
1.80;22.40;26.40;19.20;80.00;97.00;63.00;2.90;114.00;10.20;121.00;24.60;4.04
0.00;22.30;29.00;15.80;83.00;100.00;49.00;2.60;161.00;10.30;131.00;28.80;4.79
0.00;23.90;30.50;15.20;68.00;100.00;39.00;3.60;207.00;15.10;178.00;25.90;5.77
8.00;18.20;21.70;15.30;84.00;99.00;64.00;2.00;307.00;10.40;314.00;7.00;1.26
0.00;20.20;25.20;15.00;70.00;94.00;40.00;2.20;226.00;8.80;128.00;24.80;4.50
0.00;20.60;25.30;16.10;58.00;94.00;30.00;3.90;313.00;15.80;320.00;19.10;4.31
0.00;21.50;28.50;13.50;54.00;94.00;27.00;2.90;330.00;9.20;39.00;27.80;5.45
0.00;24.00;28.60;19.80;44.00;67.00;29.00;4.00;329.00;12.90;331.00;28.80;6.19
0.00;22.10;27.70;15.90;59.00;94.00;31.00;2.50;303.00;12.20;315.00;14.90;3.59
0.00;20.70;25.20;14.60;77.00;97.00;51.00;2.10;174.00;7.50;111.00;21.30;3.78
0.60;21.90;26.80;16.20;80.00;100.00;59.00;2.20;225.00;8.00;146.00;21.40;3.83
0.00;22.40;27.20;18.70;72.00;97.00;48.00;2.60;157.00;8.70;113.00;27.20;4.71
0.00;21.60;26.50;15.00;81.00;100.00;51.00;2.60;29.00;8.10;89.00;29.50;5.14
0.00;24.30;33.50;15.10;73.00;100.00;33.00;2.60;153.00;8.20;81.00;28.50;5.53
0.00;24.80;32.00;17.50;73.00;100.00;34.00;3.10;156.00;10.70;180.00;26.50;5.56
0.00;23.40;26.80;19.70;88.00;100.00;71.00;2.70;117.00;8.80;119.00;24.10;4.11
30.30;21.80;31.50;16.50;80.00;100.00;35.00;2.80;325.00;9.20;341.00;13.00;3.05
0.00;23.10;29.70;15.30;60.00;96.00;32.00;2.90;307.00;13.00;0.00;24.50;5.14
0.00;25.40;31.80;16.10;50.00;95.00;26.00;4.00;321.00;14.40;329.00;29.60;6.69
0.00;23.10;28.20;17.10;75.00;100.00;40.00;2.80;196.00;9.70;115.00;29.00;5.00
0.00;24.10;29.10;16.40;73.00;100.00;50.00;2.30;211.00;7.90;128.00;27.60;5.37
5.70;22.00;27.50;17.50;84.00;100.00;55.00;2.10;282.00;8.90;66.00;11.60;2.38
0.10;23.00;28.90;15.30;77.00;100.00;47.00;2.10;218.00;7.40;139.00;27.40;5.14
0.00;25.90;32.50;20.60;65.00;92.00;33.00;2.20;267.00;8.00;141.00;27.40;5.63
20.50;21.70;27.80;17.00;90.00;100.00;60.00;1.60;251.00;6.30;328.00;9.20;1.82
1.80;21.50;26.60;16.20;60.00;100.00;31.00;3.60;325.00;14.80;3.00;26.60;5.42
0.00;23.80;30.40;15.00;60.00;98.00;36.00;2.80;314.00;12.10;337.00;27.50;5.67
0.00;24.20;29.70;17.70;69.00;99.00;38.00;2.50;241.00;8.40;336.00;27.80;5.42
1.80;21.70;28.30;16.40;89.00;100.00;67.00;2.20;234.00;9.80;112.00;18.70;3.29
14.20;20.10;27.80;16.10;90.00;100.00;62.00;2.40;329.00;11.80;289.00;15.80;2.96
0.10;20.00;26.10;13.60;91.00;100.00;64.00;2.40;201.00;7.50;99.00;26.80;4.18
0.00;21.40;25.60;16.40;88.00;100.00;65.00;2.00;200.00;7.70;107.00;24.00;4.07
