"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;23.91;28.41;18.32;72;90.6;51.94;1.17;113.9;4.71;93.2;22.29;4.59
7.25;21.27;27.43;16.11;70.2;95.4;32.48;0.91;3.57;4.84;88.8;12.67;3.2
0;21.71;28.61;13.19;65.52;90.5;34.01;1.33;120.7;5.37;115.6;29.98;5.73
0;23.08;28.81;16.51;71.5;95.4;41.81;1.57;92.2;7.39;84.5;27.22;5.51
0;25.09;30.95;17.51;62.15;83.5;39.55;1.65;113.6;6.6;94.6;25.59;5.71
0;24.52;29.23;18.25;72.3;96;51.82;1.51;117.8;6.14;90.1;26.04;5.29
0.6;19.93;26.1;14.59;61.09;88.2;36.02;1;168.2;5.29;111.7;22.68;4.41
0;24.97;30.17;18.92;68.93;92.7;45.96;1.05;113;4.75;166.9;28.63;5.67
0;27.08;30.87;21.46;71.8;93.1;54.03;1.16;86.3;5.12;84.1;27.85;5.63
0;26.48;30.61;21.96;64.11;83.7;41.21;1.4;85.6;4.89;149.1;26.41;5.67
0;24.13;28.54;19.57;74.6;92.5;53.41;1.21;102.8;4.88;166.2;22.23;4.53
0;26.13;32.81;19.71;75;95.5;42.14;1.05;151.5;5.21;86.2;24.39;5.2
0;24.5;31.81;16.25;56.05;80.8;28.07;1.25;121.8;5.66;91.7;27.67;5.77
0;24.91;30.08;18.52;73.6;93.5;54.88;1.35;115.9;5.3;82.7;25.79;5.15
0.8;23.01;27.3;19.12;73.4;93;51.09;1.27;40.5;7.15;263.8;22.38;4.46
0;26.06;29.96;20.52;71.8;89.1;53.42;1.63;97.7;5.68;151.7;22.62;4.92
1.61;25.64;30.5;21.78;81.7;94.6;56.56;0.76;232.1;4.14;90.5;10.18;2.63
0;26.02;32.1;19.92;72.2;93.4;43.22;0.9;122.6;4.32;157.7;25.97;5.28
0;23.84;29.94;17.09;68.83;91.8;42.79;0.83;153.2;4.46;59.72;25.41;4.62
0;23.5;28.63;18.92;69.81;91.5;46.42;0.93;122.8;4.61;126;17.78;3.65
0;24.57;29.48;19.64;75.3;93.3;53.01;1.17;130.8;5.1;121.4;19.11;3.95
0;20.53;26.48;14.38;37.44;68.72;20.48;1.09;300.3;4.98;120.7;19.37;4
0;22.34;29.01;16.31;71.6;92.8;35.81;0.92;284.3;5.14;124.8;22.54;4.25
0;25.13;31.48;18.45;70.3;91.4;42.94;1.3;107.3;5.51;110.3;21.98;4.61
0.1;24.11;29.43;18.45;73.4;95.5;45.89;1.3;95.9;5.4;127.7;19.13;4.02
0;24.5;30.43;18.92;70.8;90.1;47.42;1;201.2;4.91;88.8;21.4;4.24
1;22.34;26.9;17.78;76.1;96.6;43.69;0.93;82.8;3.95;158;18.24;3.54
0;24.91;30.84;19.25;69.37;89.9;33.48;0.89;100.8;4.91;138.8;22.08;4.38
0.2;5.12;11.24;-2.1;82.7;100;51.11;0.7;316.3;4.61;33.33;7.5;0.8
0;10.4;17.5;4.26;67.99;95.9;35.48;0.82;286;5.25;290.6;9.04;1.19
0.1;6.62;16.83;0.13;80.7;96.7;40.82;0.59;271.6;3.27;181;9.75;0.98
0;14.33;21.16;8.52;49.7;68.35;27.41;1.53;308.5;6.2;304.6;8.26;2.14
0;8.5;11.45;2.33;84.7;93.7;73.4;0.45;303.5;2.9;298.3;1.75;0.61
0;9.84;24.97;1;65.1;94.6;16.88;0.65;264;2.88;107.7;10.4;1.3
0;16.46;18.98;14.05;51.79;59.32;43.44;2.34;240.7;6.44;270.6;3.07;2.36
0;9.65;15.19;1.8;68.76;99.8;44.51;1.24;297.1;8.59;289.5;2.09;1.14
0;11.2;16.71;6.6;63.02;87.5;38.16;1.62;275.5;6.44;276.7;10.32;1.46
0;19.77;22.13;17.75;83.9;93.9;73.6;3.29;34.78;7.85;35.46;7.55;1.97
0.1;17.73;24.23;12.32;71.2;96.1;32.82;0.9;302.6;4.63;76;11.95;2.33
0;18.85;28.74;10.86;65.86;89.6;27.67;0.72;277.4;3.79;160.6;17.77;2.88
0;20.79;28.68;14.71;78.2;96.3;43.48;0.88;155.5;4.82;107.4;13.11;2.58
0;19.65;27.61;13.39;72;92.3;27.34;1;281.5;5.86;69.5;16.54;3.03
0;21.39;29.5;12.92;63.99;94.4;33.48;0.95;269.8;5.5;299.4;15.54;2.86
0;17.06;24.5;10.66;80.9;98.6;48.56;0.79;291.6;4.81;100.6;15.77;2.32
0;20.01;23.83;16.58;68.97;93.7;44.9;1.06;77.9;4.57;103;11.96;2.27
0;18.48;26.1;10.59;75.4;93.8;45.09;0.81;317.6;3.91;139.3;16.92;2.55
0;17.66;23.77;12.53;84.8;99.4;59.43;0.55;259.4;2.85;77.6;12.7;1.92
0.2;11.93;19.46;6.27;86.2;98.3;53.87;0.45;258.6;3.13;59.19;12.5;1.24
0;13.58;19.1;6.2;51.22;82.8;31.48;1.78;298.3;7.7;274.2;11.82;2.21
0;13.86;21.83;7.79;83.2;97.4;49.09;0.56;284.8;3.34;153.8;9.88;1.33
0.2;13.34;20.03;8.99;75.1;98.2;40.09;1.07;276.4;4.74;332;10.66;1.64
0;16.41;23.63;6.53;45.48;76.6;24.68;1.51;303.7;7.99;350.3;9.21;2.43
0.2;9.75;17.83;4.13;77.3;97.7;35.55;0.63;274.2;3.18;95.6;11.72;1.16
0;13.69;24.7;7.26;84.9;99.9;39.55;0.58;273.8;4.24;95.9;11.79;1.39
0;11.58;20.76;4.53;60.39;91.3;26.41;0.77;270.2;3.38;254;11.96;1.43
