"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;9.88;18.28;2.45;69.52;95.2;32.29;1.03;277.4;6.32;275.1;20.68;3.11
0;9.28;16.2;0.78;69.79;95;44.08;0.99;236.5;5.49;244.1;19.3;2.76
0;11.75;17.6;5.25;62.58;84;28.94;1.27;220.6;5.69;207.9;22.02;3.46
0.6;8.44;14.26;2.31;69.01;89.4;34.84;1.66;267.7;7.13;287.8;18.96;2.94
0;7.39;13.79;-0.76;69.97;93.2;44.35;1.57;249.6;6.94;289.1;20;2.78
0;11.49;18.66;2.72;54.22;88.7;28.86;1.89;86.6;8.49;72;29.29;4.5
0;9.85;18.47;-0.56;62.6;91.3;32.22;1.66;293.8;7.45;319.6;24.31;3.73
0;13.97;22.07;6.79;62.12;87.3;29.06;1.17;272.5;6.36;295.5;24.86;4.08
0;11.71;20.81;2.11;69.43;94.4;36.77;1.04;297.7;5.66;3.71;18.56;3.15
0;13.05;21.41;2.78;62.93;94.2;30.34;1.13;308.6;5.63;337.4;23.35;3.8
0;13.84;23.67;3.39;60.31;94.4;24.77;1.44;304.6;7.5;303.1;27.59;4.64
0.4;12.97;21.54;3.25;55.74;94.7;22.57;1.57;61.17;6.21;81.9;28.03;4.56
0;11.94;20.54;1.32;59.3;92.9;30.34;1.55;81.9;5.84;68.97;28.49;4.36
0;13.32;23.6;3.39;57.47;90.1;21.76;0.68;114.1;3.3;67.58;27.17;4.1
0;16.37;26.88;4.85;55.1;91.1;20.89;0.86;246.6;4.98;207.6;25.7;4.44
0;17.66;24.81;11.8;46.9;79.4;16.13;0.91;221.4;4.68;245.7;19.06;3.84
0;18.26;26.08;11.06;54.8;86.2;22.03;0.95;59.74;6.03;94.6;28.63;4.93
0;18.58;27.28;9.26;55.47;87.9;24.9;1.15;358.6;5.04;340.9;26.16;4.88
0;18.61;27.55;10.34;58.23;84.2;29.59;0.74;49.6;3.6;81.1;27.78;4.76
0;18.25;27.08;8.4;59.61;92.3;26.58;1.22;303;6.02;314.3;25.38;4.8
0;16.3;23.6;9.2;52.55;91.2;20.83;1.17;339.8;5.47;354.5;25.46;4.52
0;13.37;23.55;4.79;60;89.4;29;1.09;48.93;6.64;8.18;26.02;4.32
0;14.44;20.14;8.26;55.91;89.4;31.88;1.7;41.3;5.72;82.3;27.81;4.66
0;13.15;22.41;3.12;43.19;80.3;13.93;2.26;68.34;6.44;81.4;30.12;5.54
0;15.28;24.07;6.86;43.27;72.6;16.67;2.44;64.32;7.46;89.7;29.82;5.94
0;15.51;24.87;3.92;29.94;74;10.31;3.24;62.03;8.04;86.7;31.06;6.77
0;14.39;23.74;1.78;37.71;73.8;13.06;2.46;58.69;7.69;86.1;30.96;5.99
0;15.2;26.14;2.92;45.83;81.1;16.94;1.1;261.6;5.37;155.8;30.3;5.15
4.18;11.73;18.53;6.59;63.32;91.4;29.94;1.61;204.2;7.02;215.5;22.69;3.86
4.38;8.61;16.27;3.19;75.8;93.2;36.11;1.22;214.9;6.13;188.7;18.33;2.97
13.93;8.37;13.87;6.52;83.1;93.1;58.49;2.27;190.2;8.62;208.7;16.36;2.57
1.02;10.02;16.2;6.77;76.2;90.1;48.52;2.09;234.67;6.94;250.7;16.54;2.96
0;10.27;16.47;4.25;64.95;91.6;40.8;1.93;275.9;7.13;305.4;26.88;3.94
0;9.2;17;0.78;65.7;97;32.29;0.76;258.9;4.05;160.1;24.09;3.4
0;11.44;18.26;1.85;58.15;93.3;30.47;1.18;303.9;4.91;2;26.4;3.99
0.41;9.73;15.94;2.05;64.04;96.6;31.75;1.29;309.6;5.52;354.7;20.06;3.21
0;12.87;19.27;4.52;74;95.1;52.5;1.37;256.9;6.37;283.7;17.79;3.09
0;12.79;19.87;6.79;67.5;92.6;35.36;0.91;307.6;5.93;291;23.52;3.76
0;13.96;20.27;9.8;65.46;92.4;34.89;2.3;312.9;7.1;341.7;24.27;4.44
0.41;16.53;24.27;11.87;73.9;94.3;44.95;1.56;46.7;6.78;96.3;17.63;3.73
0;13.51;19.87;6.99;59.38;89.8;35.29;1.58;61.33;6.89;350.2;26.05;4.32
2.24;15.73;24.41;8.46;59.15;92.3;25.71;1.77;205.3;7.42;256.9;25.56;5
0;15.32;23.8;5.65;60.57;94.3;26.58;0.7;139.7;3.93;310.7;27.36;4.43
0.41;17.42;26.08;7.06;58.02;92.8;25.44;1.17;269.5;5.93;341;31.01;5.41
0;15.37;22.2;7.59;56.52;84.7;31.2;1.18;300.6;5.76;343.4;29.36;4.84
0;15.43;24;4.45;57.7;94.5;21.76;1.02;191.6;5.46;159.9;31.1;5.07
0.61;14.24;20.81;7.73;67.91;94.4;31.61;1.39;205.5;6.56;253.2;25.44;4.34
0;14.51;22.41;5.99;66.41;95.5;26.85;1.04;248.8;5.01;161.9;24.83;4.26
0;14.21;20.81;6.86;67.13;94.3;39.38;1.12;272.4;5.66;299.7;23.63;3.96
0;18.56;28.69;6.72;60.6;94.1;24.7;0.82;299.3;3.87;66.86;31;5.42
0;14.42;23.62;4.05;63.02;93.9;29.8;0.74;287.2;3.7;277.4;25.35;4.18
0;21.98;31.56;9.6;54.05;94;22.36;0.97;305.5;4.85;0.19;29.48;5.74
0;24.13;32.17;13.87;48.62;84.5;20.95;1.2;57.51;6.02;87.9;30.61;6.28
0.41;20.67;28.89;11.6;53.14;93.3;23.9;1.58;74.7;5.62;98.9;30.7;6.11
0;18.04;26.34;8.33;52.66;89.7;28.32;2.15;81.4;7.49;95.3;31.54;6.07
0;16.29;23.41;6.93;52.11;85.9;28.93;2.24;77.2;6.57;100.2;31.67;5.71
0;17.91;25.67;8.73;46.54;71.5;26.51;1.88;64.47;5.77;73;31.64;6
0;18.11;27.15;5.79;47.27;89.2;16.07;1.27;83.5;6.67;87.8;31.72;5.76
0.41;20.03;29.29;9.74;51.75;91.2;20.95;1;70.1;4.86;92.5;26.03;5.13
0;20.46;29.36;12.47;61.6;95;31.4;0.89;210.1;4.97;273.1;24.15;4.78
0.82;19.49;27.35;10.86;60.83;94.8;26.71;1.26;276.4;7.01;335.1;22.36;4.69
0;17.69;25.61;8.93;61.4;95.1;29.6;1.06;238.8;5.4;164.1;24.26;4.55
0;17.99;26.34;8.6;59.99;94;28.12;0.67;251.8;5.11;354.6;24.57;4.39
8.36;16.39;20.67;13.13;79;94.2;56.92;1.24;350.8;4.72;67.33;15.3;2.98
1.84;16.74;25;9.53;77.4;97.3;37.89;0.93;248.4;6.94;312.4;23.94;4.29
0;17.99;25.81;9.6;62.63;95.5;26.85;1.11;263.1;6.41;276;30.91;5.4
0;18.64;25.54;12;62.85;92.5;30.66;0.83;306.8;4.67;292.7;29.85;5.16
0;16.6;23.42;11.47;66.15;89.9;32.34;1.68;267.6;6.2;287.8;20.75;4.32
0;16.04;24.4;6.79;53.53;89;27.65;1.53;317.4;5.14;344.4;31.84;5.51
0;17.04;25.74;6.93;57.91;95.3;21.69;1.04;257.4;5.63;301.3;29.22;5.11
0.2;16.77;22.33;11;61.99;89.7;37.62;1.48;257.8;5.99;281.3;24.16;4.43
0.61;16.18;22.15;10.26;67.19;90.7;46.74;1.68;29.15;8.66;73.6;19.41;3.8
0.2;18.4;27.68;8.46;65.64;96.8;31.93;0.92;269.9;4.73;311.2;28.97;5.15
0;18.56;26.54;9.33;65.46;95.8;34.81;1.21;250.5;5.93;219.5;26;4.87
0.61;17.22;24.01;12.53;69.09;88.1;36.77;1.4;266.4;5.64;322.6;17.08;3.77
